key,err,pen,f32,f16,f8
010000010,0.2678571428571429,2,0.3303571428571429,0.3928571428571429,0.5178571428571429
010000011,0.2857142857142857,3,0.3794642857142857,0.4732142857142857,0.6607142857142857
010000100,0.1964285714285714,2,0.2589285714285714,0.3214285714285714,0.4464285714285714
010000101,0.2857142857142857,3,0.3794642857142857,0.4732142857142857,0.6607142857142857
010000110,0.3392857142857143,3,0.4330357142857143,0.5267857142857143,0.7142857142857143
010000111,0.3214285714285714,4,0.4464285714285714,0.5714285714285714,0.8214285714285714
010001000,0.2678571428571429,2,0.3303571428571429,0.3928571428571429,0.5178571428571429
010001001,0.2857142857142857,3,0.3794642857142857,0.4732142857142857,0.6607142857142857
010001010,0.2678571428571429,3,0.3616071428571429,0.4553571428571429,0.6428571428571429
010001011,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
010001100,0.25,3,0.34375,0.4375,0.625
010001101,0.375,4,0.5,0.625,0.875
010001110,0.3214285714285714,4,0.4464285714285714,0.5714285714285714,0.8214285714285714
010001111,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
010010000,0.25,2,0.3125,0.375,0.5
010010001,0.25,3,0.34375,0.4375,0.625
010010010,0.2678571428571429,3,0.3616071428571429,0.4553571428571429,0.6428571428571429
010010011,0.3571428571428571,4,0.4821428571428571,0.6071428571428571,0.8571428571428571
010010100,0.25,3,0.34375,0.4375,0.625
010010101,0.25,4,0.375,0.5,0.75
010010110,0.1964285714285714,4,0.3214285714285714,0.4464285714285714,0.6964285714285714
010010111,0.1964285714285714,5,0.3526785714285714,0.5089285714285714,0.8214285714285714
010011000,0.0892857142857143,3,0.1830357142857143,0.2767857142857143,0.4642857142857143
010011001,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
010011010,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
010011011,0.1785714285714286,5,0.3348214285714286,0.4910714285714286,0.8035714285714286
010011100,0.1964285714285714,4,0.3214285714285714,0.4464285714285714,0.6964285714285714
010011101,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
010011110,0.1607142857142857,5,0.3169642857142857,0.4732142857142857,0.7857142857142857
010011111,0.2678571428571429,6,0.4553571428571429,0.6428571428571429,1.0178571428571428
010100000,0.2678571428571429,2,0.3303571428571429,0.3928571428571429,0.5178571428571429
010100001,0.25,3,0.34375,0.4375,0.625
010100010,0.1964285714285714,3,0.2901785714285714,0.3839285714285714,0.5714285714285714
010100011,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
010100100,0.1964285714285714,3,0.2901785714285714,0.3839285714285714,0.5714285714285714
010100101,0.2321428571428571,4,0.3571428571428571,0.4821428571428571,0.7321428571428571
010100110,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
010100111,0.25,5,0.40625,0.5625,0.875
010101000,0.2857142857142857,3,0.3794642857142857,0.4732142857142857,0.6607142857142857
010101001,0.125,4,0.25,0.375,0.625
010101010,0.2857142857142857,4,0.4107142857142857,0.5357142857142857,0.7857142857142857
010101011,0.125,5,0.28125,0.4375,0.75
010101100,0.1071428571428571,4,0.2321428571428571,0.3571428571428571,0.6071428571428571
010101101,0.25,5,0.40625,0.5625,0.875
010101110,0.1964285714285714,5,0.3526785714285714,0.5089285714285714,0.8214285714285714
010101111,0.2678571428571429,6,0.4553571428571429,0.6428571428571429,1.0178571428571428
010110000,0.2142857142857143,3,0.3080357142857143,0.4017857142857143,0.5892857142857143
010110001,0.2857142857142857,4,0.4107142857142857,0.5357142857142857,0.7857142857142857
010110010,0.2857142857142857,4,0.4107142857142857,0.5357142857142857,0.7857142857142857
010110011,0.1964285714285714,5,0.3526785714285714,0.5089285714285714,0.8214285714285714
010110100,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
010110101,0.2857142857142857,5,0.4419642857142857,0.5982142857142857,0.9107142857142857
010110110,0.2321428571428571,5,0.3883928571428571,0.5446428571428571,0.8571428571428571
010110111,0.3035714285714286,6,0.4910714285714286,0.6785714285714286,1.0535714285714286
010111000,0.1964285714285714,4,0.3214285714285714,0.4464285714285714,0.6964285714285714
010111001,0.1964285714285714,5,0.3526785714285714,0.5089285714285714,0.8214285714285714
010111010,0.2857142857142857,5,0.4419642857142857,0.5982142857142857,0.9107142857142857
010111011,0.2857142857142857,6,0.4732142857142857,0.6607142857142857,1.0357142857142856
010111100,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
010111101,0.2321428571428571,6,0.4196428571428571,0.6071428571428571,0.9821428571428571
010111110,0.25,6,0.4375,0.625,1.0
010111111,0.2142857142857143,7,0.4330357142857143,0.6517857142857143,1.0892857142857144
011000000,0.3928571428571429,2,0.4553571428571429,0.5178571428571429,0.6428571428571429
011000001,0.4642857142857143,3,0.5580357142857143,0.6517857142857143,0.8392857142857143
011000010,0.3392857142857143,3,0.4330357142857143,0.5267857142857143,0.7142857142857143
011000011,0.375,4,0.5,0.625,0.875
011000100,0.2678571428571429,3,0.3616071428571429,0.4553571428571429,0.6428571428571429
011000101,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
011000110,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
011000111,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
011001000,0.2321428571428571,3,0.3258928571428571,0.4196428571428571,0.6071428571428571
011001001,0.2857142857142857,4,0.4107142857142857,0.5357142857142857,0.7857142857142857
011001010,0.3214285714285714,4,0.4464285714285714,0.5714285714285714,0.8214285714285714
011001011,0.2857142857142857,5,0.4419642857142857,0.5982142857142857,0.9107142857142857
011001100,0.2857142857142857,4,0.4107142857142857,0.5357142857142857,0.7857142857142857
011001101,0.3035714285714286,5,0.4598214285714286,0.6160714285714286,0.9285714285714286
011001110,0.3571428571428571,5,0.5133928571428571,0.6696428571428571,0.9821428571428571
011001111,0.3571428571428571,6,0.5446428571428571,0.7321428571428571,1.1071428571428572
011010000,0.3392857142857143,3,0.4330357142857143,0.5267857142857143,0.7142857142857143
011010001,0.3214285714285714,4,0.4464285714285714,0.5714285714285714,0.8214285714285714
011010010,0.3214285714285714,4,0.4464285714285714,0.5714285714285714,0.8214285714285714
011010011,0.375,5,0.53125,0.6875,1.0
011010100,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
011010101,0.25,5,0.40625,0.5625,0.875
011010110,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
011010111,0.1428571428571429,6,0.3303571428571429,0.5178571428571429,0.8928571428571429
011011000,0.2321428571428571,4,0.3571428571428571,0.4821428571428571,0.7321428571428571
011011001,0.2857142857142857,5,0.4419642857142857,0.5982142857142857,0.9107142857142857
011011010,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
011011011,0.2321428571428571,6,0.4196428571428571,0.6071428571428571,0.9821428571428571
011011100,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
011011101,0.3035714285714286,6,0.4910714285714286,0.6785714285714286,1.0535714285714286
011011110,0.2678571428571429,6,0.4553571428571429,0.6428571428571429,1.0178571428571428
011011111,0.3571428571428571,7,0.5758928571428571,0.7946428571428571,1.2321428571428572
011100000,0.2321428571428571,3,0.3258928571428571,0.4196428571428571,0.6071428571428571
011100001,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
011100010,0.3214285714285714,4,0.4464285714285714,0.5714285714285714,0.8214285714285714
011100011,0.3392857142857143,5,0.4955357142857143,0.6517857142857143,0.9642857142857143
011100100,0.3392857142857143,4,0.4642857142857143,0.5892857142857143,0.8392857142857143
011100101,0.2857142857142857,5,0.4419642857142857,0.5982142857142857,0.9107142857142857
011100110,0.3571428571428571,5,0.5133928571428571,0.6696428571428571,0.9821428571428571
011100111,0.3035714285714286,6,0.4910714285714286,0.6785714285714286,1.0535714285714286
011101000,0.125,4,0.25,0.375,0.625
011101001,0.1785714285714286,5,0.3348214285714286,0.4910714285714286,0.8035714285714286
011101010,0.2321428571428571,5,0.3883928571428571,0.5446428571428571,0.8571428571428571
011101011,0.3035714285714286,6,0.4910714285714286,0.6785714285714286,1.0535714285714286
011101100,0.2321428571428571,5,0.3883928571428571,0.5446428571428571,0.8571428571428571
011101101,0.2857142857142857,6,0.4732142857142857,0.6607142857142857,1.0357142857142856
011101110,0.375,6,0.5625,0.75,1.125
011101111,0.2142857142857143,7,0.4330357142857143,0.6517857142857143,1.0892857142857144
011110000,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
011110001,0.2321428571428571,5,0.3883928571428571,0.5446428571428571,0.8571428571428571
011110010,0.25,5,0.40625,0.5625,0.875
011110011,0.2678571428571429,6,0.4553571428571429,0.6428571428571429,1.0178571428571428
011110100,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
011110101,0.25,6,0.4375,0.625,1.0
011110110,0.375,6,0.5625,0.75,1.125
011110111,0.2142857142857143,7,0.4330357142857143,0.6517857142857143,1.0892857142857144
011111000,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
011111001,0.25,6,0.4375,0.625,1.0
011111010,0.2678571428571429,6,0.4553571428571429,0.6428571428571429,1.0178571428571428
011111011,0.3035714285714286,7,0.5223214285714286,0.7410714285714286,1.1785714285714286
011111100,0.2678571428571429,6,0.4553571428571429,0.6428571428571429,1.0178571428571428
011111101,0.25,7,0.46875,0.6875,1.125
011111110,0.2678571428571429,7,0.4866071428571429,0.7053571428571429,1.1428571428571428
011111111,0.2142857142857143,8,0.4642857142857143,0.7142857142857143,1.2142857142857144
100000000,0.3035714285714286,1,0.3348214285714286,0.3660714285714286,0.4285714285714286
100000001,0.3571428571428571,2,0.4196428571428571,0.4821428571428571,0.6071428571428571
100000010,0.4464285714285714,2,0.5089285714285714,0.5714285714285714,0.6964285714285714
100000011,0.2857142857142857,3,0.3794642857142857,0.4732142857142857,0.6607142857142857
100000100,0.3035714285714286,2,0.3660714285714286,0.4285714285714286,0.5535714285714286
100000101,0.25,3,0.34375,0.4375,0.625
100000110,0.2678571428571429,3,0.3616071428571429,0.4553571428571429,0.6428571428571429
100000111,0.3392857142857143,4,0.4642857142857143,0.5892857142857143,0.8392857142857143
100001000,0.3035714285714286,2,0.3660714285714286,0.4285714285714286,0.5535714285714286
100001001,0.2678571428571429,3,0.3616071428571429,0.4553571428571429,0.6428571428571429
100001010,0.3214285714285714,3,0.4151785714285714,0.5089285714285714,0.6964285714285714
100001011,0.4107142857142857,4,0.5357142857142857,0.6607142857142857,0.9107142857142857
100001100,0.3571428571428571,3,0.4508928571428571,0.5446428571428571,0.7321428571428571
100001101,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
100001110,0.2321428571428571,4,0.3571428571428571,0.4821428571428571,0.7321428571428571
100001111,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
100010000,0.25,2,0.3125,0.375,0.5
100010001,0.3214285714285714,3,0.4151785714285714,0.5089285714285714,0.6964285714285714
100010010,0.25,3,0.34375,0.4375,0.625
100010011,0.3571428571428571,4,0.4821428571428571,0.6071428571428571,0.8571428571428571
100010100,0.2321428571428571,3,0.3258928571428571,0.4196428571428571,0.6071428571428571
100010101,0.1964285714285714,4,0.3214285714285714,0.4464285714285714,0.6964285714285714
100010110,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
100010111,0.2857142857142857,5,0.4419642857142857,0.5982142857142857,0.9107142857142857
100011000,0.1428571428571429,3,0.2366071428571429,0.3303571428571429,0.5178571428571429
100011001,0.2142857142857143,4,0.3392857142857143,0.4642857142857143,0.7142857142857143
100011010,0.2321428571428571,4,0.3571428571428571,0.4821428571428571,0.7321428571428571
100011011,0.2321428571428571,5,0.3883928571428571,0.5446428571428571,0.8571428571428571
100011100,0.1785714285714286,4,0.3035714285714286,0.4285714285714286,0.6785714285714286
100011101,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
100011110,0.3035714285714286,5,0.4598214285714286,0.6160714285714286,0.9285714285714286
100011111,0.1785714285714286,6,0.3660714285714286,0.5535714285714286,0.9285714285714286
100100000,0.2857142857142857,2,0.3482142857142857,0.4107142857142857,0.5357142857142857
100100001,0.2142857142857143,3,0.3080357142857143,0.4017857142857143,0.5892857142857143
100100010,0.25,3,0.34375,0.4375,0.625
100100011,0.2321428571428571,4,0.3571428571428571,0.4821428571428571,0.7321428571428571
100100100,0.2321428571428571,3,0.3258928571428571,0.4196428571428571,0.6071428571428571
100100101,0.25,4,0.375,0.5,0.75
100100110,0.3214285714285714,4,0.4464285714285714,0.5714285714285714,0.8214285714285714
100100111,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
100101000,0.2678571428571429,3,0.3616071428571429,0.4553571428571429,0.6428571428571429
100101001,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
100101010,0.2321428571428571,4,0.3571428571428571,0.4821428571428571,0.7321428571428571
100101011,0.3035714285714286,5,0.4598214285714286,0.6160714285714286,0.9285714285714286
100101100,0.1964285714285714,4,0.3214285714285714,0.4464285714285714,0.6964285714285714
100101101,0.2142857142857143,5,0.3705357142857143,0.5267857142857143,0.8392857142857143
100101110,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
100101111,0.25,6,0.4375,0.625,1.0
100110000,0.2321428571428571,3,0.3258928571428571,0.4196428571428571,0.6071428571428571
100110001,0.2321428571428571,4,0.3571428571428571,0.4821428571428571,0.7321428571428571
100110010,0.2857142857142857,4,0.4107142857142857,0.5357142857142857,0.7857142857142857
100110011,0.1785714285714286,5,0.3348214285714286,0.4910714285714286,0.8035714285714286
100110100,0.2857142857142857,4,0.4107142857142857,0.5357142857142857,0.7857142857142857
100110101,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
100110110,0.2321428571428571,5,0.3883928571428571,0.5446428571428571,0.8571428571428571
100110111,0.3035714285714286,6,0.4910714285714286,0.6785714285714286,1.0535714285714286
100111000,0.1785714285714286,4,0.3035714285714286,0.4285714285714286,0.6785714285714286
100111001,0.25,5,0.40625,0.5625,0.875
100111010,0.1964285714285714,5,0.3526785714285714,0.5089285714285714,0.8214285714285714
100111011,0.2857142857142857,6,0.4732142857142857,0.6607142857142857,1.0357142857142856
100111100,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
100111101,0.25,6,0.4375,0.625,1.0
100111110,0.25,6,0.4375,0.625,1.0
100111111,0.2678571428571429,7,0.4866071428571429,0.7053571428571429,1.1428571428571428
101000000,0.3035714285714286,2,0.3660714285714286,0.4285714285714286,0.5535714285714286
101000001,0.3571428571428571,3,0.4508928571428571,0.5446428571428571,0.7321428571428571
101000010,0.2857142857142857,3,0.3794642857142857,0.4732142857142857,0.6607142857142857
101000011,0.375,4,0.5,0.625,0.875
101000100,0.1964285714285714,3,0.2901785714285714,0.3839285714285714,0.5714285714285714
101000101,0.25,4,0.375,0.5,0.75
101000110,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
101000111,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
101001000,0.3928571428571429,3,0.4866071428571429,0.5803571428571429,0.7678571428571429
101001001,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
101001010,0.2857142857142857,4,0.4107142857142857,0.5357142857142857,0.7857142857142857
101001011,0.1964285714285714,5,0.3526785714285714,0.5089285714285714,0.8214285714285714
101001100,0.375,4,0.5,0.625,0.875
101001101,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
101001110,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
101001111,0.3214285714285714,6,0.5089285714285714,0.6964285714285714,1.0714285714285714
101010000,0.3035714285714286,3,0.3973214285714286,0.4910714285714286,0.6785714285714286
101010001,0.1964285714285714,4,0.3214285714285714,0.4464285714285714,0.6964285714285714
101010010,0.3214285714285714,4,0.4464285714285714,0.5714285714285714,0.8214285714285714
101010011,0.1607142857142857,5,0.3169642857142857,0.4732142857142857,0.7857142857142857
101010100,0.25,4,0.375,0.5,0.75
101010101,0.2857142857142857,5,0.4419642857142857,0.5982142857142857,0.9107142857142857
101010110,0.3571428571428571,5,0.5133928571428571,0.6696428571428571,0.9821428571428571
101010111,0.3035714285714286,6,0.4910714285714286,0.6785714285714286,1.0535714285714286
101011000,0.3571428571428571,4,0.4821428571428571,0.6071428571428571,0.8571428571428571
101011001,0.125,5,0.28125,0.4375,0.75
101011010,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
101011011,0.3035714285714286,6,0.4910714285714286,0.6785714285714286,1.0535714285714286
101011100,0.3035714285714286,5,0.4598214285714286,0.6160714285714286,0.9285714285714286
101011101,0.2142857142857143,6,0.4017857142857143,0.5892857142857143,0.9642857142857143
101011110,0.3035714285714286,6,0.4910714285714286,0.6785714285714286,1.0535714285714286
101011111,0.2321428571428571,7,0.4508928571428571,0.6696428571428571,1.1071428571428572
101100000,0.2857142857142857,3,0.3794642857142857,0.4732142857142857,0.6607142857142857
101100001,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
101100010,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
101100011,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
101100100,0.2321428571428571,4,0.3571428571428571,0.4821428571428571,0.7321428571428571
101100101,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
101100110,0.25,5,0.40625,0.5625,0.875
